timestamp,volume,negative_rate,stance_against_rate,stance_favor_rate,stance_neutral_rate,delta_volume,delta_negative_rate,delta_against_rate,delta_volume_rate,sentiment_avg_score,stance_against_mean,stance_favor_mean,stance_neutral_mean,avg_engagement,total_engagement,max_engagement,engagement_rate,delta_engagement,delta_engagement_rate,avg_like_count,avg_retweet_count,avg_reply_count
2025-09-17 08:00:00+09:00,49,0.2653061224489796,0.16326530612244897,0.04081632653061224,0.7959183673469388,-7.0,0.015306122448979609,-0.012173290368779094,-0.125,-0.0557037085788894,0.28503182510204084,0.24850437571428569,0.46646378795918364,19.695652173913043,906.0,508.0,18.489795918367346,523.0,1.3655352480417755,18.391304347826086,0.5434782608695652,0.7608695652173914
2025-09-17 09:00:00+09:00,51,0.392156862745098,0.13725490196078433,0.0392156862745098,0.8235294117647058,2.0,0.12685074029611837,-0.02601040416166464,0.04081632653061224,-0.2707584487758212,0.30929522960784317,0.2605435919607843,0.43016117725490205,9.404255319148936,442.0,117.0,8.666666666666666,-464.0,-0.5121412803532008,8.53191489361702,0.3404255319148936,0.5319148936170213
2025-09-17 10:00:00+09:00,44,0.5681818181818182,0.1590909090909091,0.022727272727272728,0.8181818181818182,-7.0,0.17602495543672025,0.021836007130124763,-0.13725490196078433,-0.4411080086905382,0.28946334068181817,0.24855868568181821,0.4619779804545454,13.571428571428571,570.0,189.0,12.954545454545455,128.0,0.2895927601809955,11.833333333333334,1.0952380952380953,0.6428571428571429
2025-09-17 11:00:00+09:00,56,0.4107142857142857,0.16071428571428573,0.0,0.8392857142857143,12.0,-0.15746753246753253,0.0016233766233766378,0.2727272727272727,-0.2335728634913851,0.29825886232142856,0.26601077196428574,0.43573036214285715,21.25925925925926,1148.0,611.0,20.5,578.0,1.0140350877192983,16.0,1.4259259259259258,3.8333333333333335
2025-09-17 12:00:00+09:00,50,0.3,0.14,0.0,0.86,-6.0,-0.11071428571428571,-0.020714285714285713,-0.10714285714285714,-0.1226992634381168,0.2897548632,0.24850077240000001,0.4617443622,11.361702127659575,534.0,105.0,10.68,-614.0,-0.5348432055749129,10.063829787234043,0.6808510638297872,0.6170212765957447
2025-09-17 13:00:00+09:00,45,0.2666666666666666,0.26666666666666666,0.022222222222222223,0.7111111111111111,-5.0,-0.03333333333333338,0.12666666666666665,-0.1,-0.1056962654900013,0.3103823122222221,0.27174451688888884,0.4178731708888889,10.853658536585366,445.0,115.0,9.88888888888889,-89.0,-0.16666666666666666,9.024390243902438,0.43902439024390244,1.3902439024390243
2025-09-17 14:00:00+09:00,54,0.2777777777777778,0.2037037037037037,0.07407407407407407,0.7222222222222222,9.0,0.011111111111111183,-0.06296296296296297,0.2,-0.0979333165106019,0.2928178385185185,0.2673127564814815,0.43986939999999997,18.191489361702125,855.0,408.0,15.833333333333334,410.0,0.9213483146067416,16.574468085106382,1.2553191489361701,0.3617021276595745
2025-09-17 15:00:00+09:00,55,0.2545454545454545,0.23214285714285715,0.08928571428571429,0.6785714285714286,1.0,-0.02323232323232327,0.02843915343915346,0.018518518518518517,-0.0910152938408178,0.3057910078571429,0.2724400683928571,0.42176892125000004,5.745098039215686,293.0,144.0,5.327272727272727,-562.0,-0.6573099415204678,5.1568627450980395,0.09803921568627451,0.49019607843137253
2025-09-17 16:00:00+09:00,27,0.2592592592592592,0.07407407407407407,0.07407407407407407,0.8518518518518519,-28.0,0.00471380471380467,-0.15806878306878308,-0.509090909090909,-0.1444033569164781,0.2829759229629629,0.2643372537037037,0.4526868307407408,21.439999999999998,536.0,159.0,19.85185185185185,243.0,0.8293515358361775,17.24,0.24,3.96
2025-09-17 17:00:00+09:00,37,0.3243243243243243,0.08108108108108109,0.1891891891891892,0.7297297297297297,10.0,0.0650650650650651,0.007007007007007016,0.37037037037037035,-0.1748888881128231,0.2946263818918919,0.2864685137837837,0.4189050964864865,4.896551724137931,142.0,45.0,3.8378378378378377,-394.0,-0.7350746268656716,4.482758620689655,0.27586206896551724,0.13793103448275862
2025-09-17 18:00:00+09:00,43,0.3953488372093023,0.11627906976744186,0.046511627906976744,0.8372093023255814,6.0,0.07102451288497802,0.03519798868636077,0.16216216216216217,-0.2368027800044348,0.28399427232558144,0.26625657604651165,0.44974915116279063,33.675,1347.0,711.0,31.325581395348838,1205.0,8.485915492957746,7.225,24.075,2.375
2025-09-17 19:00:00+09:00,41,0.3658536585365853,0.04878048780487805,0.024390243902439025,0.926829268292683,-2.0,-0.029495178672717004,-0.06749858196256381,-0.046511627906976744,-0.1156134714554178,0.2922408639024391,0.26914796609756103,0.4386111702439024,9.324324324324325,345.0,176.0,8.414634146341463,-1002.0,-0.7438752783964365,8.837837837837839,0.13513513513513514,0.35135135135135137
2025-09-17 20:00:00+09:00,44,0.2954545454545454,0.022222222222222223,0.08888888888888889,0.8888888888888888,3.0,-0.07039911308203989,-0.026558265582655827,0.07317073170731707,-0.0677134783860917,0.28832885599999997,0.271966242,0.4397049084444445,4.3076923076923075,168.0,46.0,3.8181818181818183,-177.0,-0.5130434782608696,3.8974358974358974,0.23076923076923078,0.1794871794871795
2025-09-17 21:00:00+09:00,41,0.2195121951219512,0.1951219512195122,0.04878048780487805,0.7560975609756098,-3.0,-0.07594235033259422,0.17289972899728998,-0.06818181818181818,0.0064177140735498,0.3127999663414634,0.27668227365853654,0.41051775170731714,16.605263157894736,631.0,238.0,15.390243902439025,463.0,2.755952380952381,15.078947368421053,1.0263157894736843,0.5
2025-09-17 22:00:00+09:00,55,0.3090909090909091,0.14285714285714285,0.03571428571428571,0.8214285714285714,14.0,0.08957871396895789,-0.05226480836236935,0.34146341463414637,-0.0758435978735048,0.29815800339285714,0.2542347141071429,0.4476072828571428,24.615384615384613,1280.0,740.0,23.272727272727273,649.0,1.0285261489698891,18.115384615384617,1.8846153846153846,4.615384615384615
2025-09-17 23:00:00+09:00,50,0.38,0.18,0.1,0.72,-5.0,0.07090909090909092,0.037142857142857144,-0.09090909090909091,-0.1222916749236174,0.2955351794,0.2628948466,0.44156996839999996,11.92,596.0,161.0,11.92,-684.0,-0.534375,6.66,3.36,1.9
2025-09-18 00:00:00+09:00,47,0.3617021276595745,0.06382978723404255,0.0851063829787234,0.851063829787234,-3.0,-0.018297872340425514,-0.11617021276595745,-0.06,-0.2015881707589637,0.29001507978723406,0.2685162831914894,0.44146864872340424,2.5348837209302326,109.0,31.0,2.3191489361702127,-487.0,-0.8171140939597316,2.255813953488372,0.06976744186046512,0.20930232558139536
2025-09-18 01:00:00+09:00,23,0.217391304347826,0.17391304347826086,0.043478260869565216,0.782608695652174,-24.0,-0.1443108233117485,0.11008325624421832,-0.5106382978723404,-0.0303503531335002,0.29524642,0.2627117213043478,0.4420418560869566,1.1818181818181817,26.0,4.0,1.1304347826086956,-83.0,-0.7614678899082569,0.9545454545454546,0.09090909090909091,0.13636363636363635
2025-09-18 02:00:00+09:00,24,0.4166666666666667,0.041666666666666664,0.08333333333333333,0.875,1.0,0.1992753623188407,-0.1322463768115942,0.043478260869565216,-0.0583566378433412,0.2751305875,0.26266280166666667,0.46220660958333326,6.333333333333333,152.0,48.0,6.333333333333333,126.0,4.846153846153846,6.083333333333333,0.041666666666666664,0.20833333333333334
2025-09-18 03:00:00+09:00,24,0.375,0.125,0.041666666666666664,0.8333333333333334,0.0,-0.041666666666666685,0.08333333333333334,0.0,-0.1334059707296546,0.2816139983333333,0.25191130749999996,0.46647468375,3.9166666666666665,94.0,73.0,3.9166666666666665,-58.0,-0.3815789473684211,3.5833333333333335,0.16666666666666666,0.16666666666666666
2025-09-18 04:00:00+09:00,14,0.3571428571428571,0.2857142857142857,0.0,0.7142857142857143,-10.0,-0.017857142857142905,0.1607142857142857,-0.4166666666666667,-0.2333830765398618,0.31071150999999997,0.28098676714285714,0.40830173071428577,27.076923076923077,352.0,224.0,25.142857142857142,258.0,2.74468085106383,17.846153846153847,2.4615384615384617,6.769230769230769
